  0.138010  0.220000  0.220000  0.000000   3.481397  4.272706  5.306883  6.427357  6.470258  6.277590
  0.138637  0.221000  0.221000  0.000000   3.496210  4.288670  5.318363  6.439370  6.475572  6.266220
  0.139265  0.222000  0.222000  0.000000   3.511002  4.304580  5.329807  6.451227  6.480728  6.254831
  0.139892  0.223000  0.223000  0.000000   3.525772  4.320436  5.341215  6.462925  6.485726  6.243423
  0.140519  0.224000  0.224000  0.000000   3.540521  4.336237  5.352588  6.474465  6.490567  6.231997
  0.141147  0.225000  0.225000  0.000000   3.555247  4.351983  5.363924  6.485848  6.495249  6.220553
  0.141774  0.226000  0.226000  0.000000   3.569952  4.367674  5.375225  6.497071  6.499773  6.209091
  0.142401  0.227000  0.227000  0.000000   3.584634  4.383309  5.386490  6.508137  6.504139  6.197612
  0.143029  0.228000  0.228000  0.000000   3.599293  4.398888  5.397718  6.519043  6.508346  6.186117
  0.143656  0.229000  0.229000  0.000000   3.613930  4.414411  5.408909  6.529791  6.512395  6.174605
  0.144283  0.230000  0.230000  0.000000   3.628543  4.429878  5.420064  6.540379  6.516284  6.163078
  0.144910  0.231000  0.231000  0.000000   3.643133  4.445287  5.431182  6.550809  6.520015  6.151535
  0.145538  0.232000  0.232000  0.000000   3.657700  4.460639  5.442263  6.561080  6.523588  6.139976
  0.146165  0.233000  0.233000  0.000000   3.672243  4.475933  5.453307  6.571191  6.527001  6.128404
  0.146792  0.234000  0.234000  0.000000   3.686761  4.491170  5.464312  6.581144  6.530256  6.116817
  0.147420  0.235000  0.235000  0.000000   3.701255  4.506348  5.475281  6.590937  6.533352  6.105216
  0.148047  0.236000  0.236000  0.000000   3.715725  4.521467  5.486210  6.600572  6.536289  6.093601
  0.148674  0.237000  0.237000  0.000000   3.730170  4.536527  5.497102  6.610048  6.539067  6.081974
  0.149302  0.238000  0.238000  0.000000   3.744590  4.551527  5.507955  6.619364  6.541687  6.070334
  0.149929  0.239000  0.239000  0.000000   3.758985  4.566468  5.518769  6.628523  6.544148  6.058681
  0.150556  0.240000  0.240000  0.000000   3.773354  4.581348  5.529544  6.637522  6.546451  6.047017
  0.151184  0.241000  0.241000  0.000000   3.787698  4.596167  5.540279  6.646364  6.548596  6.035342
  0.151811  0.242000  0.242000  0.000000   3.802015  4.610925  5.550974  6.655047  6.550583  6.023655
  0.152438  0.243000  0.243000  0.000000   3.816306  4.625621  5.561629  6.663573  6.552412  6.011958
  0.153066  0.244000  0.244000  0.000000   3.830571  4.640255  5.572243  6.671941  6.554083  6.000251
  0.153693  0.245000  0.245000  0.000000   3.844809  4.654827  5.582817  6.680151  6.555598  5.988534
  0.154320  0.246000  0.246000  0.000000   3.859020  4.669335  5.593349  6.688204  6.556955  5.976808
  0.154948  0.247000  0.247000  0.000000   3.873204  4.683780  5.603839  6.696101  6.558155  5.965073
  0.155575  0.248000  0.248000  0.000000   3.887360  4.698161  5.614287  6.703842  6.559200  5.953329
  0.156202  0.249000  0.249000  0.000000   3.901488  4.712477  5.624693  6.711426  6.560088  5.941578
  0.156829  0.250000  0.250000  0.000000   3.915589  4.726728  5.635056  6.718855  6.560820  5.929818
  0.157457  0.251000  0.251000  0.000000   3.929661  4.740913  5.645376  6.726128  6.561398  5.918052
  0.158084  0.252000  0.252000  0.000000   3.943705  4.755033  5.655651  6.733247  6.561821  5.906279
  0.158711  0.253000  0.253000  0.000000   3.957720  4.769085  5.665883  6.740212  6.562089  5.894499
  0.159339  0.254000  0.254000  0.000000   3.971706  4.783070  5.676069  6.747023  6.562204  5.882713
